Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,MACD,RSI_14,Momentum_10,Bollinger_Upper,Bollinger_Lower,ATR_14,Volume_MA_20,OBV,Lag_1,Lag_5,Lag_10
2025-03-05,4.73,6.1599,4.7,5.65,198410.0,4.243,4.344537150665127,0.17508127149482355,75.32808371270522,1.5200000000000005,5.260987695096764,3.225012304903237,0.6348285714285715,400313.55,872529.0,5.0,4.25,4.13
2025-03-06,5.46,5.79,5.391,5.4,49554.0,4.321,4.445057422030353,0.21490047844222815,68.76640394679012,1.29,5.442744881400119,3.19925511859988,0.6304714285714287,303415.95,822975.0,5.65,4.56,4.11
2025-03-07,5.4,5.8,5.4,5.73,12062.0,4.4195,4.56743290564651,0.26530348741718157,70.39800970508156,1.7800000000000002,5.672159906800431,3.1668400931995695,0.6269071428571429,272671.65,835037.0,5.4,4.6,3.95
2025-03-10,5.75,5.78,5.41,5.66,14944.0,4.4465,4.671486914632556,0.29649253232536577,74.4736839361496,1.5499999999999998,5.783193091570625,3.109806908429376,0.6211928571428571,178883.9,820093.0,5.73,4.19,4.11
2025-03-11,5.5552,5.98,5.4374,5.96,15054.0,4.5344999999999995,4.794202446572313,0.3378408788553946,74.27055675337195,1.9100000000000001,6.025673681154688,3.0433263188453115,0.6191928571428571,163842.8,835147.0,5.66,5.0,4.05
2025-03-12,6.09,6.09,5.66,5.86,9060.0,4.6395,4.895706975470188,0.35907186085141873,72.72727246280992,1.6100000000000003,6.195384923359322,3.0836150766406774,0.6284785714285714,148987.35,826087.0,5.96,5.65,4.25
2025-03-13,5.6481,6.5,5.6481,6.45,12035.0,4.776,5.043734882568265,0.4128188117658702,79.20560721755176,1.8900000000000006,6.465501950903066,3.0864980490969334,0.6494714285714286,140477.2,838122.0,5.86,5.4,4.56
2025-03-14,6.58,8.8,6.58,8.4,75794.0,4.9975000000000005,5.363379179466526,0.588091465469371,85.33772632706291,3.8000000000000007,7.294453359744624,2.7005466402553773,0.7766142857142857,135102.25,913916.0,6.45,5.73,4.6
2025-03-17,8.4,10.9742,7.62,10.08,226707.0,5.297000000000001,5.812581162374476,0.838030210802235,89.20676186620356,5.89,8.484978075603145,2.1090219243968567,0.9794642857142856,142794.95,1140623.0,8.4,5.66,4.19
2025-03-18,9.89,10.7596,7.02,8.13,134834.0,5.5135,6.033287718338812,0.8827260724078858,70.55084735299664,3.130000000000001,8.85770645925237,2.169293540747629,1.1780071428571428,143678.5,1005789.0,10.08,5.96,5.0
