Date,Open,High,Low,Close,Volume
2023-09-07 04:00:00,42.9,43.3,41.3,42.1,1142000.6
2023-09-08 04:00:00,42.4,42.7,41.7,42.6,1516766.1
2023-09-11 04:00:00,42.4,43.6,42.1,42.3,1039722.9
2023-09-12 04:00:00,41.7,43.0,41.5,42.8,1170520.8
2023-09-13 04:00:00,42.7,43.1,41.5,41.5,1268704.6
2023-09-14 04:00:00,41.8,43.5,41.8,43.2,1805356.1
2023-09-15 04:00:00,43.4,43.45,39.3,39.9,8181850.7
2023-09-18 04:00:00,40.2,41.9,40.1,41.0,2081792.3
2023-09-19 04:00:00,40.7,41.8,40.7,41.8,1024780.6
2023-09-20 04:00:00,42.1,42.5,41.1,41.2,900482.3
2023-09-21 04:00:00,41.2,41.5,40.55,41.0,1164504.9
2023-09-22 04:00:00,41.3,41.7,40.1,40.3,928074.0
2023-09-25 04:00:00,40.0,40.55,39.7,40.1,965054.3
2023-09-26 04:00:00,36.5,40.6,34.8,38.8,6450123.5
2023-09-27 04:00:00,39.4,40.8,38.1,40.7,2903306.3
2023-09-28 04:00:00,41.6,49.2,40.0,46.8,4547960.3
2023-09-29 04:00:00,46.2,48.3,44.75,45.2,2204805.6
2023-10-02 04:00:00,44.8,45.5,42.8,43.1,2130705.8
2023-10-03 04:00:00,42.9,43.7,42.0,42.9,1398199.4
2023-10-04 04:00:00,43.6,44.9,43.0,44.5,1470592.6
2023-10-05 04:00:00,45.0,45.0,43.25,43.7,1220876.1
2023-10-06 04:00:00,43.4,44.2,42.8,43.2,1357608.1
2023-10-09 04:00:00,43.2,45.1,42.7,44.2,965230.4
2023-10-10 04:00:00,44.6,44.85,44.25,44.7,1200076.3
2023-10-11 04:00:00,45.7,45.9,44.7,45.9,882062.7
2023-10-12 04:00:00,46.1,46.25,44.65,45.9,1233879.1
2023-10-13 04:00:00,46.9,48.6,46.15,48.5,1821662.2
2023-10-16 04:00:00,48.5,48.9,47.4,48.4,1147001.8
2023-10-17 04:00:00,48.9,49.0,47.101,47.2,864036.3
2023-10-18 04:00:00,47.2,47.2,45.9,46.0,576140.4
2023-10-19 04:00:00,46.0,46.9,45.35,45.6,877136.8
2023-10-20 04:00:00,44.6,45.6,44.5,44.7,838535.4
2023-10-23 04:00:00,45.0,45.4,44.0,44.8,967634.5
2023-10-24 04:00:00,45.4,45.5,44.1,44.4,645342.3
2023-10-25 04:00:00,44.0,44.42,43.2,43.6,1369388.0
2023-10-26 04:00:00,44.5,44.5,42.2,42.3,1151447.4
2023-10-27 04:00:00,42.0,42.4,41.1,41.2,990961.5
2023-10-30 04:00:00,41.6,42.382,41.4,41.8,1352321.7
2023-10-31 04:00:00,42.6,44.784,41.7,42.8,1335124.1
2023-11-01 04:00:00,43.1,45.5,42.1,45.0,1848872.8
2023-11-02 04:00:00,45.3,46.8,45.2,46.5,1191065.0
2023-11-03 04:00:00,47.5,50.7,47.2,49.5,1749174.1
2023-11-06 05:00:00,49.5,51.4,47.0,47.1,1016222.0
2023-11-07 05:00:00,46.5,48.1,46.1,47.1,1104638.0
2023-11-08 05:00:00,46.3,47.4,46.2,46.8,854070.4
2023-11-09 05:00:00,46.8,50.65,46.6,46.9,1024836.1
2023-11-10 05:00:00,47.0,47.4,45.7,46.3,1289223.9
2023-11-13 05:00:00,46.5,46.8,45.4,46.7,780393.3
2023-11-14 05:00:00,47.5,48.9,47.2,48.9,1068528.9
2023-11-15 05:00:00,54.9,56.2,51.5,51.9,2091366.9
2023-11-16 05:00:00,52.7,52.8,49.6,51.3,1019007.8
2023-11-17 05:00:00,51.4,51.4,50.2,50.8,894236.0
2023-11-20 05:00:00,51.1,51.8,50.45,51.4,899668.0
2023-11-21 05:00:00,51.5,51.5,48.4,48.5,1135388.3
2023-11-22 05:00:00,48.6,49.6,48.6,49.0,1006192.4
2023-11-24 05:00:00,49.0,49.4,48.5,49.3,374044.5
2023-11-27 05:00:00,49.1,49.1,47.9,48.3,666882.9
2023-11-28 05:00:00,48.3,48.4,47.25,47.5,868119.2
2023-11-29 05:00:00,48.6,48.6,46.0,47.0,1202245.2
2023-11-30 05:00:00,47.1,47.6,46.2,46.8,1775832.0
2023-12-01 05:00:00,47.0,49.1,45.9,48.8,1125880.6
2023-12-04 05:00:00,48.5,48.6,45.3,45.6,1454467.9
2023-12-05 05:00:00,45.3,45.5,44.1,45.1,1601669.1
2023-12-06 05:00:00,45.7,46.5,44.9,44.9,1055647.2
2023-12-07 05:00:00,45.5,47.1,44.8,47.1,1396890.2
2023-12-08 05:00:00,46.3,46.8,45.7,46.4,948987.2
2023-12-11 05:00:00,47.0,51.3,46.8,50.2,2214631.7
2023-12-12 05:00:00,50.0,53.0,46.7,53.0,2850734.0
2023-12-13 05:00:00,52.9,54.6,52.1,54.3,2182982.4
2023-12-14 05:00:00,55.0,57.5,54.0,56.9,2175488.1
2023-12-15 05:00:00,57.1,57.8,52.9,54.0,3286872.4
2023-12-18 05:00:00,54.2,54.2,51.4,52.3,1774969.4
2023-12-19 05:00:00,52.9,54.7,52.6,54.5,1374011.2
2023-12-20 05:00:00,54.3,56.25,52.1,52.3,1582256.5
2023-12-21 05:00:00,53.0,54.9,52.7,54.8,1032162.9
2023-12-22 05:00:00,54.8,54.9,53.9,54.7,863543.1
2023-12-26 05:00:00,54.5,55.25,54.217,55.0,724922.5
2023-12-27 05:00:00,54.9,55.7,54.4,54.8,891999.6
2023-12-28 05:00:00,54.9,56.0,54.9,55.3,711567.2
2023-12-29 05:00:00,55.2,55.2,54.2,54.7,854290.2
2024-01-02 05:00:00,54.5,56.8,54.2,54.9,1559478.2
2024-01-03 05:00:00,54.9,55.2,53.65,54.4,1463185.9
2024-01-04 05:00:00,54.0,54.7,52.9,54.3,888192.3
2024-01-05 05:00:00,54.1,55.5,53.7,54.6,1556319.9
2024-01-08 05:00:00,54.5,55.45,54.2,54.8,1342380.2
2024-01-09 05:00:00,54.3,54.6,53.5,54.0,1110639.5
