Date,Open,High,Low,Close,Volume
2023-09-19,2.67,2.72,2.67,2.72,5575
2023-09-20,2.69,2.7318,2.67,2.67,14768
2023-09-21,2.67,2.7237,2.63,2.6301,14366
2023-09-22,2.63,2.66,2.63,2.66,6078
2023-09-25,2.68,2.68,2.52,2.65,16756
2023-09-26,2.69,2.69,2.6,2.65,6576
2023-09-27,2.643,2.76,2.56,2.63,19022
2023-09-28,2.62,2.75,2.53,2.75,24786
2023-09-29,2.7157,2.74,2.65,2.71,8126
2023-10-02,2.79,2.79,2.55,2.58,17575
2023-10-03,2.55,2.67,2.55,2.5998,9601
2023-10-04,2.66,2.7,2.51,2.58,13741
2023-10-05,2.62,2.68,2.51,2.56,13737
2023-10-06,2.66,2.73,2.61,2.62,4345
2023-10-09,2.56,2.59,2.56,2.59,2866
2023-10-10,2.61,2.61,2.52,2.58,22215
2023-10-11,2.53,2.62,2.53,2.59,4535
2023-10-12,2.5,2.63,2.47,2.55,32627
2023-10-13,2.48,2.63,2.47,2.59,5858
2023-10-16,2.63,2.63,2.53,2.6,3564
2023-10-17,2.6,2.63,2.6,2.62,6897
2023-10-18,2.59,2.64,2.56,2.5938,12651
2023-10-19,2.6,2.61,2.52,2.61,10595
2023-10-20,2.63,2.63,2.5,2.5,11400
2023-10-23,2.5,2.63,2.45,2.63,40718
2023-10-24,2.63,2.63,2.511,2.62,4197
2023-10-25,2.63,2.63,2.5315,2.62,3487
2023-10-26,2.63,2.63,2.51,2.61,14081
2023-10-27,2.55,2.57,2.51,2.57,2888
2023-10-30,2.5601,2.6006,2.54,2.58,10321
2023-10-31,2.5,2.5601,2.5,2.55,12895
2023-11-01,2.51,2.584,2.51,2.56,8352
2023-11-02,2.5554,2.63,2.5554,2.578,14534
2023-11-03,2.5688,2.575,2.5,2.57,16803
2023-11-06,2.61,2.61,2.53,2.58,6850
2023-11-07,2.61,2.61,2.51,2.57,1911
2023-11-08,2.58,2.58,2.54,2.54,4182
2023-11-09,2.53,2.63,2.52,2.53,16292
2023-11-10,2.51,2.61,2.51,2.54,21431
2023-11-13,2.51,2.63,2.51,2.56,8237
2023-11-14,2.61,2.6294,2.53,2.53,7390
2023-11-15,2.52,2.65,2.52,2.56,11620
2023-11-16,2.55,2.55,2.51,2.55,13322
2023-11-17,2.58,2.59,2.51,2.59,10374
2023-11-20,2.53,2.6,2.53,2.55,14292
2023-11-21,2.52,2.6,2.52,2.54,8883
2023-11-22,2.53,2.6286,2.53,2.62,21128
2023-11-24,2.63,2.65,2.6203,2.63,13117
2023-11-27,2.63,2.65,2.55,2.5703,7057
2023-11-28,2.55,2.61,2.55,2.56,6647
2023-11-29,2.54,2.65,2.54,2.58,26817
2023-11-30,2.5613,2.72,2.5613,2.61,22340
2023-12-01,2.61,2.78,2.5864,2.72,45630
2023-12-04,2.56,2.75,2.56,2.71,22694
2023-12-05,2.7,2.826,2.65,2.65,15871
2023-12-06,2.7,2.7994,2.6111,2.65,14450
2023-12-07,2.62,2.76,2.6,2.7348,35157
2023-12-08,2.59,2.85,2.59,2.82,64247
2023-12-11,2.85,2.85,2.72,2.8,28042
